1009617	4 3 1 2 2 1 0
1009618	4 5 9 3 0
1009619	4 5 9 3 4 4 0
1009620	4 5 9 3 5 0
1009621	6 5 7 5 4 3 0
1009622	4 3 2 2 1 1 0
1009623	3 4 6 9 0
1009624	3 4 1 1 0
1009625	3 4 6 11 0
1009626	3 4 7 5 4 0
1009627	3 4 7 5 4 5 0
1009628	3 4 6 11 6 0
1009629	3 4 1 2 1 0
1009630	3 4 6 11 6 3 0
1009631	3 4 7 5 3 0
1009632	3 4 4 3 0
1009633	3 4 7 5 0
1009634	3 4 7 5 3 8 0
1009635	3 4 4 3 4 4 0
1009636	3 4 6 7 0
1009637	3 4 7 5 3 11 0
1009638	3 4 1 2 0
1009639	3 4 2 2 0
1009640	3 4 1 4 0
1009641	3 4 1 1 1 0
1009642	3 4 6 11 5 5 0
1009643	3 4 4 3 4 0
1009644	3 4 4 2 0
1009645	3 4 6 11 5 0
1009646	3 4 4 2 3 0
1009647	3 4 7 5 3 10 0
1009648	3 4 1 1 1 1 0
1009649	3 4 1 2 1 1 0
1009650	6 7 3 2 2 0
1009651	4 3 4 5 0
1009652	6 7 3 2 2 5 0
1009653	6 6 4 6 6 0
1009654	4 3 1 2 0
1009655	6 6 5 7 5 3 0
1009656	6 6 4 10 0
1009657	4 3 1 2 2 0
1009658	4 3 2 2 0
1009659	6 6 5 7 5 4 0
1009660	6 6 5 5 4 0
1009661	4 3 4 5 3 0
1009662	6 6 4 6 6 8 0
1009663	4 3 2 2 1 0
1009664	6 7 3 2 0
1009665	6 6 4 6 6 6 0
1009666	4 3 4 5 3 2 0
1009667	6 6 4 6 0
1009668	4 3 4 5 3 1 0
1009669	6 6 5 7 5 0
1009670	6 7 3 3 0
1009671	6 6 5 5 0
1009672	4 3 1 2 2 1 0
1009673	6 6 5 5 4 3 0
1009674	4 3 2 2 1 1 0
1009675	6 6 5 7 0
1009676	2 2 1 3 5 1 0
1009677	2 2 1 3 3 2 0
1009678	7 8 5 2 0
1009679	7 8 5 5 0
1009680	7 8 5 2 3 1 0
1009681	1 1 1 1 2 0
1009682	1 1 2 2 0
1009683	1 1 2 2 1 0
1009684	2 2 1 3 3 3 0
1009685	7 8 5 2 3 2 0
1009686	3 13 4 3 0
1009687	1 1 1 1 3 0
1009688	2 2 1 3 5 4 0
1009689	1 1 1 1 3 4 0
1009690	1 1 1 1 0
1009691	1 1 2 2 1 2 0
1009692	4 4 3 2 0
1009693	4 5 5 3 0
1009694	7 8 5 2 3 0
1009695	2 2 1 3 5 0
1009696	2 2 1 3 0
1009697	1 1 1 1 1 0
1009698	2 2 1 3 3 0
1009699	1 1 1 1 1 1 0
1009700	1 1 2 2 1 1 0
1009701	7 8 5 4 0
1009702	2 3 1 1 2 0
1009703	2 3 1 1 3 0
1009704	2 3 1 1 0
1009705	2 3 1 1 2 2 0
1009706	2 3 1 1 1 2 0
1009707	2 3 4 6 0
1009708	2 3 4 7 0
1009709	2 3 2 3 3 3 0
1009710	2 3 2 3 4 0
1009711	2 3 1 1 1 0
1009712	2 3 1 1 1 1 0
1009713	3 5 6 6 0
1009714	2 3 4 2 1 3 0
1009715	2 3 2 3 3 0
1009716	3 5 6 6 7 4 0
1009717	2 3 1 1 2 4 0
1009718	2 3 1 1 3 3 0
1009719	3 5 6 7 4 0
1009720	2 3 1 1 1 3 0
1009721	2 3 4 2 0
1009722	2 3 1 1 2 5 0
1009723	2 3 2 3 1 0
1009724	2 3 2 3 1 1 0
1009725	2 3 2 3 0
1009726	3 5 6 6 7 0
1009727	3 5 6 7 0
1009728	3 5 6 6 7 5 0
1009729	3 5 6 7 4 4 0
1009730	2 3 4 2 1 0
1009731	2 2 1 1 4 0
1009732	2 2 2 3 0
1009733	2 2 4 1 1 3 0
1009734	1 1 1 1 3 0
1009735	2 2 4 1 1 0
1009736	1 1 1 3 1 0
1009737	1 1 1 2 3 0
1009738	5 6 5 4 3 2 0
1009739	1 1 1 1 3 2 0
1009740	5 5 4 1 2 0
1009741	2 2 1 1 4 6 0
1009742	1 1 2 4 1 0
1009743	5 6 5 4 3 0
1009744	2 2 1 1 4 1 0
1009745	5 6 5 5 3 0
1009746	5 6 5 4 3 4 0
1009747	1 1 1 1 3 1 0
1009748	2 2 5 3 0
1009749	1 1 1 1 0
1009750	1 1 1 3 2 2 0
1009751	2 2 2 3 2 0
1009752	1 1 1 3 0
1009753	1 1 1 1 1 3 0
1009754	1 1 1 1 1 2 0
1009755	5 6 5 4 0
1009756	1 1 1 2 0
1009757	1 1 1 1 1 1 0
1009758	1 1 2 6 0
1009759	1 1 1 3 2 0
1009760	5 6 5 5 4 0
1009761	1 1 1 1 1 0
1009762	5 5 4 1 0
1009763	2 2 4 5 0
1009764	2 2 2 3 4 0
1009765	1 1 2 4 5 0
1009766	1 1 1 3 4 0
1009767	1 1 2 4 5 5 0
1009768	1 1 2 3 0
1009769	5 6 5 5 3 4 0
1009770	1 1 1 3 2 5 0
1009771	1 1 2 4 0
1009772	2 2 1 1 4 3 0
1009773	1 1 2 4 3 0
1009774	1 1 1 3 1 2 0
1009775	2 2 2 3 4 4 0
1009776	2 2 4 1 0
1009777	2 2 2 3 1 0
1009778	5 6 5 5 0
1009779	2 2 5 5 0
1009780	2 2 1 1 0
1009781	3 3 1 1 3 0
1009782	3 3 1 1 2 3 0
1009783	3 3 1 1 2 5 0
1009784	2 1 1 3 4 0
1009785	3 3 2 3 0
1009786	2 1 1 1 1 2 0
1009787	3 3 1 1 1 3 0
1009788	3 3 1 1 3 2 0
1009789	3 3 1 1 1 1 0
1009790	3 3 4 5 1 0
1009791	3 3 4 3 0
1009792	2 1 1 1 0
1009793	3 3 1 1 2 0
1009794	2 1 1 1 1 3 0
1009795	3 3 1 1 1 5 0
1009796	2 1 1 3 0
1009797	3 3 1 1 0
1009798	2 1 1 3 4 4 0
1009799	2 1 1 1 1 0
1009800	3 3 1 1 1 2 0
1009801	3 3 4 3 1 0
1009802	3 3 1 1 1 0
1009803	3 3 4 5 0
1009804	2 1 1 1 1 1 0
1009805	2 1 1 1 2 0
1009806	4 1 1 3 0
1009807	1 1 1 1 1 0
1009808	1 1 4 3 3 0
1009809	1 1 1 1 0
1009810	1 1 1 2 0
1009811	1 1 4 3 1 2 0
1009812	6 6 7 4 3 2 0
1009813	1 1 1 2 2 0
1009814	6 7 4 4 1 2 0
1009815	4 1 1 3 3 1 0
1009816	1 1 3 1 1 4 0
1009817	1 1 4 6 0
1009818	6 6 7 4 3 0
1009819	1 1 4 1 0
1009820	6 6 7 5 3 0
1009821	6 6 7 4 3 4 0
1009822	1 1 1 2 1 0
1009823	1 1 1 2 2 2 0
1009824	1 1 1 1 2 2 0
1009825	1 1 4 3 3 3 0
1009826	1 1 2 3 4 0
1009827	1 1 1 3 2 0
1009828	1 1 4 3 1 0
1009829	1 1 4 3 3 5 0
1009830	1 1 3 1 3 0
1009831	3 3 3 1 0
1009832	1 1 3 1 3 6 0
1009833	1 1 3 1 2 0
1009834	1 1 3 1 3 2 0
1009835	1 1 4 3 1 3 0
1009836	6 6 7 4 0
1009837	1 1 3 2 0
1009838	4 1 1 3 3 0
1009839	3 3 3 1 1 0
1009840	1 1 3 1 1 0
1009841	1 1 2 3 4 6 0
1009842	1 1 3 1 1 1 0
1009843	1 1 1 3 0
1009844	6 6 7 5 4 0
1009845	1 1 3 1 0
1009846	6 7 4 4 1 0
1009847	4 1 1 3 3 3 0
1009848	1 1 2 3 4 3 0
1009849	6 6 7 5 3 4 0
1009850	1 1 3 1 3 3 0
1009851	1 1 2 3 0
1009852	1 1 1 3 5 0
1009853	1 1 2 3 4 4 0
1009854	1 1 4 3 0
1009855	1 1 3 1 3 8 0
1009856	1 1 1 1 2 0
1009857	2 3 4 4 0
1009858	1 1 4 3 1 1 0
1009859	6 6 7 5 0
1009860	6 7 4 4 0
1009861	4 5 8 4 4 3 0
1009862	4 5 6 5 0
1009863	4 5 3 3 0
1009864	5 5 4 5 0
1009865	5 5 3 5 0
1009866	3 5 3 2 3 0
1009867	4 5 6 5 3 1 0
1009868	3 1 1 1 4 0
1009869	3 4 4 1 0
1009870	3 1 1 3 3 2 0
1009871	1 2 2 1 1 1 0
1009872	5 5 3 4 0
1009873	1 4 2 2 0
1009874	2 5 1 1 0
1009875	5 5 2 5 8 0
1009876	4 5 8 4 4 0
1009877	5 5 4 6 0
1009878	4 5 3 3 5 0
1009879	3 5 3 2 0
1009880	3 1 1 3 0
1009881	3 5 3 2 3 1 0
1009882	3 1 1 3 6 0
1009883	4 5 3 3 5 5 0
1009884	3 1 1 3 2 0
1009885	2 5 2 3 0
1009886	4 5 3 3 5 3 0
1009887	1 2 2 1 0
1009888	4 5 6 5 3 0
1009889	5 5 3 5 5 0
1009890	3 1 1 1 1 0
1009891	3 1 1 1 1 1 0
1009892	5 5 2 5 0
1009893	4 5 6 5 3 3 0
1009894	3 4 4 5 0
1009895	3 4 4 5 5 0
1009896	3 1 1 3 3 0
1009897	1 4 2 2 1 0
1009898	3 4 4 3 0
1009899	3 1 1 3 8 0
1009900	3 4 4 5 5 2 0
1009901	3 4 4 5 5 3 0
1009902	4 5 8 4 0
1009903	3 5 3 3 0
1009904	5 5 3 5 6 5 0
1009905	2 5 2 1 0
1009906	1 4 2 2 1 1 0
1009907	1 2 2 1 1 0
1009908	5 5 3 5 6 0
1009909	3 1 1 3 3 5 0
1009910	5 5 2 9 0
1009911	5 5 3 5 5 4 0
1009912	7 5 7 8 0
1009913	7 6 6 8 0
1009914	4 3 3 4 6 3 0
1009915	4 3 3 4 0
1009916	9 5 4 5 4 5 0
1009917	4 3 3 2 0
1009918	7 5 7 8 3 1 0
1009919	7 6 6 6 0
1009920	9 5 5 4 1 0
1009921	4 3 3 5 0
1009922	4 3 3 1 0
1009923	4 3 3 2 2 0
1009924	4 3 3 1 1 2 0
1009925	7 6 6 8 4 4 0
1009926	9 5 4 5 4 6 0
1009927	4 3 3 4 4 0
1009928	9 5 6 5 3 2 0
1009929	9 5 4 5 4 0
1009930	9 5 6 3 0
1009931	7 5 7 8 3 0
1009932	9 5 5 6 0
1009933	9 5 4 5 2 5 0
1009934	9 5 4 5 0
1009935	9 5 4 5 2 0
1009936	7 5 7 8 3 3 0
1009937	9 5 5 4 5 0
1009938	9 5 5 4 5 5 0
1009939	9 5 5 3 0
1009940	9 5 6 5 3 0
1009941	4 3 3 2 2 1 0
1009942	4 3 3 4 4 3 0
1009943	9 5 5 4 0
1009944	9 5 6 5 0
1009945	4 3 3 4 6 0
1009946	9 5 5 4 3 0
1009947	4 3 3 1 1 0
1009948	7 6 6 8 4 0
1009949	9 5 6 5 3 3 0
1009950	9 5 4 5 2 9 0
1009951	2 2 2 2 2 3 0
1009952	2 2 2 2 5 0
1009953	2 2 4 4 0
1009954	2 2 2 2 5 3 0
1009955	2 2 2 2 2 0
1009956	2 2 4 4 4 0
1009957	2 2 1 1 2 0
1009958	2 2 1 1 1 1 0
1009959	2 2 2 2 0
1009960	2 2 1 1 1 3 0
1009961	2 2 5 6 5 4 0
1009962	2 2 1 1 1 2 0
1009963	2 2 5 5 0
1009964	2 2 1 1 2 6 0
1009965	2 2 5 5 4 1 0
1009966	2 2 2 2 4 5 0
1009967	2 2 2 2 1 0
1009968	2 2 2 2 4 0
1009969	2 2 1 1 2 3 0
1009970	2 2 1 1 1 0
1009971	2 2 1 1 2 4 0
1009972	2 2 1 1 0
1009973	2 2 2 2 4 1 0
1009974	2 2 5 6 5 0
1009975	2 2 5 6 0
1009976	2 2 5 6 5 5 0
1009977	2 2 2 2 5 5 0
1009978	2 2 5 5 4 0
1009979	2 2 2 2 1 1 0
1009980	2 2 1 3 3 2 0
1009981	2 2 1 3 3 0
1009982	2 2 1 1 1 2 0
1009983	2 2 1 3 3 4 0
1009984	2 2 1 2 0
1009985	2 2 1 1 1 3 0
1009986	2 2 1 3 0
1009987	2 2 1 1 1 0
1009988	2 2 1 1 1 1 0
1009989	2 2 1 1 0
1009990	5 5 6 3 2 2 0
1009991	1 1 1 1 0
1009992	5 5 6 3 1 0
1009993	1 1 1 1 1 0
1009994	5 5 6 3 2 0
1009995	2 1 1 1 3 0
1009996	2 1 1 1 3 4 0
1009997	2 1 1 1 0
1009998	1 1 1 1 1 1 0
1009999	3 2 6 2 0
1010000	3 2 5 5 5 3 0
1010001	5 5 6 3 0
1010002	3 2 5 5 0
1010003	2 1 1 1 1 0
1010004	1 1 1 1 2 0
1010005	2 1 1 1 1 1 0
1010006	3 2 5 5 5 0
1010007	2 7 6 6 0
1010008	2 7 5 7 8 0
1010009	2 4 3 3 0
1010010	2 7 6 6 8 0
1010011	2 4 3 3 4 0
1010012	2 4 3 3 2 0
1010013	2 7 6 6 6 0
1010014	2 9 5 5 4 1 0
1010015	2 4 3 3 5 0
1010016	2 4 3 3 1 0
1010017	2 4 3 3 2 2 0
1010018	2 9 5 5 0
1010019	2 4 3 3 4 4 0
1010020	2 9 5 4 5 4 0
1010021	2 9 5 6 3 0
1010022	2 7 5 7 8 3 0
1010023	2 9 5 5 6 0
1010024	2 7 5 7 0
1010025	2 9 5 4 5 0
1010026	2 9 5 4 5 2 0
1010027	2 9 5 5 4 5 0
1010028	2 7 5 11 0
1010029	2 9 5 5 3 0
1010030	2 9 5 6 5 3 0
1010031	2 9 5 6 0
1010032	2 9 5 5 4 0
1010033	2 9 5 6 5 0
1010034	2 4 3 3 4 6 0
1010035	2 9 5 5 4 3 0
1010036	2 4 3 3 1 1 0
1010037	2 7 6 6 8 4 0
1010038	2 9 5 4 0
1010039	4 10 6 4 4 3 0
1010040	3 4 6 3 0
1010041	6 5 4 5 4 5 0
1010042	3 4 4 3 1 0
1010043	4 8 3 1 0
1010044	6 5 5 4 1 0
1010045	3 1 1 2 0
1010046	3 4 4 3 1 1 0
1010047	4 10 6 4 4 7 0
1010048	4 10 6 4 4 0
1010049	6 5 4 5 4 6 0
1010050	3 4 4 3 2 0
1010051	3 4 4 3 4 0
1010052	6 5 6 5 3 2 0
1010053	6 5 4 5 4 0
1010054	3 4 4 3 4 5 0
1010055	3 4 4 3 2 3 0
1010056	3 4 4 3 1 2 0
1010057	3 1 1 2 1 0
1010058	6 5 5 6 0
1010059	4 10 6 4 3 0
1010060	6 5 4 5 0
1010061	6 5 4 5 2 0
1010062	4 8 3 3 0
1010063	3 2 2 1 1 1 0
1010064	6 5 5 4 5 0
1010065	6 5 5 4 5 5 0
1010066	6 5 5 3 0
1010067	6 5 6 5 3 0
1010068	3 2 2 1 0
1010069	3 4 4 3 0
1010070	6 5 5 4 0
1010071	6 5 6 5 0
1010072	6 5 5 4 3 0
1010073	4 10 6 4 0
1010074	6 5 6 5 3 3 0
1010075	3 4 4 3 7 0
1010076	3 4 4 3 2 1 0
1010077	3 2 2 1 1 0
1010078	3 1 1 2 1 1 0
1010079	6 5 4 5 2 9 0
1010080	1 1 2 1 1 0
1010081	2 6 3 2 2 0
1010082	2 6 3 2 2 1 0
1010083	1 1 2 2 0
1010084	1 1 1 1 1 1 0
1010085	1 1 1 1 1 0
1010086	1 1 2 4 0
1010087	1 1 3 2 5 0
1010088	1 1 2 1 0
1010089	2 6 3 1 0
1010090	1 1 1 2 0
1010091	1 1 2 6 0
1010092	2 6 3 2 0
1010093	1 1 2 1 1 1 0
1010094	1 1 1 1 0
1010095	1 1 3 2 6 2 0
1010096	1 1 3 2 5 5 0
1010097	1 1 3 2 6 0
1010098	1 1 3 2 3 0
1010099	1 1 3 2 0
1010100	1 1 1 1 1 1 0
1010101	5 3 2 2 0
1010102	5 3 2 2 1 0
1010103	1 1 1 1 1 0
1010104	1 1 1 1 0
1010105	5 3 2 2 1 1 0
1010106	1 1 2 5 0
1010107	1 1 3 2 0
1010108	1 1 3 2 1 1 0
1010109	1 1 3 2 1 0
1010110	1 1 2 6 2 0
1010111	1 1 3 2 1 3 0
1010112	1 1 2 5 5 0
1010113	1 1 2 6 0
1010114	1 1 1 1 1 2 0
1010115	1 1 2 3 0
1010116	1 1 2 5 5 5 0
1010117	3 3 3 4 5 1 0
1010118	6 5 3 11 10 0
1010119	3 3 3 4 3 2 0
1010120	6 5 4 6 0
1010121	6 5 4 6 3 0
1010122	4 3 3 2 2 0
1010123	1 2 1 1 2 2 0
1010124	6 5 3 9 0
1010125	1 1 1 1 2 2 0
1010126	4 3 3 2 1 0
1010127	3 3 3 4 3 3 0
1010128	6 5 4 6 7 0
1010129	6 5 3 11 13 0
1010130	3 3 3 4 5 4 0
1010131	6 5 3 11 0
1010132	1 1 1 1 2 0
1010133	4 3 3 1 0
1010134	6 5 3 7 0
1010135	3 3 3 4 5 0
1010136	3 3 3 4 0
1010137	6 5 4 5 5 0
1010138	1 2 1 1 2 0
1010139	3 3 3 4 3 0
1010140	6 5 4 6 3 3 0
1010141	6 5 4 5 0
1010142	4 3 3 2 0
1010143	6 5 4 5 5 5 0
1010144	6 5 4 6 6 0
1010145	6 5 3 11 13 4 0
1010146	6 5 4 6 7 7 0
1010147	6 5 3 11 13 5 0
1010148	1 2 1 1 0
1010149	1 1 1 1 0
1010150	4 3 2 3 0
1010151	2 3 1 1 0
1010152	2 5 7 5 4 0
1010153	2 5 7 5 4 5 0
1010154	2 6 11 6 0
1010155	2 3 1 2 1 0
1010156	2 6 11 6 3 0
1010157	2 5 7 5 3 0
1010158	2 5 4 3 0
1010159	2 5 7 5 0
1010160	2 5 7 5 3 8 0
1010161	2 5 4 3 4 4 0
1010162	2 5 7 5 3 11 0
1010163	2 3 1 2 0
1010164	2 3 1 4 0
1010165	2 3 1 1 1 0
1010166	2 6 11 5 5 0
1010167	2 5 4 3 4 0
1010168	2 6 11 6 3 3 0
1010169	2 5 4 2 0
1010170	2 6 11 5 0
1010171	2 6 11 5 5 5 0
1010172	2 5 4 2 3 0
1010173	2 5 7 5 3 10 0
1010174	2 3 1 1 1 1 0
1010175	2 3 1 2 1 1 0
1010176	6 6 6 5 0
1010177	6 6 7 3 2 2 0
1010178	6 4 3 4 5 0
1010179	6 6 6 4 6 6 0
1010180	6 4 3 4 0
1010181	6 4 3 1 2 0
1010182	6 6 7 3 0
1010183	6 6 6 4 10 0
1010184	6 6 6 4 0
1010185	6 4 3 1 0
1010186	6 4 3 1 2 2 0
1010187	6 4 3 2 2 0
1010188	6 6 6 5 5 4 0
1010189	6 4 3 4 5 3 0
1010190	6 4 3 2 2 1 0
1010191	6 6 7 3 2 0
1010192	6 6 6 4 6 0
1010193	6 6 6 5 7 5 0
1010194	6 6 7 3 3 0
1010195	6 6 6 5 5 0
1010196	6 4 3 2 0
1010197	6 6 6 5 7 0
1010198	4 6 5 3 11 10 0
1010199	4 6 5 4 0
1010200	4 6 5 4 6 0
1010201	4 1 1 1 0
1010202	4 6 5 4 6 3 0
1010203	3 3 2 2 0
1010204	4 6 5 3 0
1010205	2 2 1 1 2 2 0
1010206	4 6 5 3 9 0
1010207	4 3 3 3 0
1010208	3 3 2 1 0
1010209	4 6 5 4 6 7 0
1010210	4 6 5 3 11 13 0
1010211	4 6 5 3 11 0
1010212	4 1 1 1 1 2 0
1010213	4 3 2 2 0
1010214	4 6 5 3 7 0
1010215	4 3 3 3 4 5 0
1010216	4 3 3 3 4 0
1010217	4 6 5 4 5 5 0
1010218	2 2 1 1 2 0
1010219	4 3 3 3 4 3 0
1010220	4 6 5 4 5 0
1010221	4 6 5 4 6 6 0
1010222	2 2 1 1 0
1010223	4 1 1 1 1 0
1010224	2 7 6 6 0
1010225	2 7 5 7 8 0
1010226	2 4 3 3 0
1010227	2 7 6 6 8 0
1010228	2 4 3 3 4 0
1010229	2 4 3 3 2 0
1010230	2 7 6 6 6 0
1010231	2 9 5 5 4 1 0
1010232	2 4 3 3 5 0
1010233	2 4 3 3 1 0
1010234	2 4 3 3 2 2 0
1010235	2 9 5 5 0
1010236	2 4 3 3 4 4 0
1010237	2 9 5 4 5 4 0
1010238	2 9 5 6 3 0
1010239	2 7 5 7 8 3 0
1010240	2 9 5 5 6 0
1010241	2 7 5 7 0
1010242	2 9 5 4 5 0
1010243	2 9 5 4 5 2 0
1010244	2 9 5 5 4 5 0
1010245	2 7 5 11 0
1010246	2 9 5 5 3 0
1010247	2 9 5 6 5 3 0
1010248	2 9 5 6 0
1010249	2 9 5 5 4 0
1010250	2 9 5 6 5 0
1010251	2 4 3 3 4 6 0
1010252	2 9 5 5 4 3 0
1010253	2 4 3 3 1 1 0
1010254	2 7 6 6 8 4 0
1010255	2 9 5 4 0
1010256	1 4 7 3 2 2 0
1010257	2 4 3 4 5 0
1010258	2 4 5 6 0
1010259	2 4 3 4 0
1010260	2 4 3 1 2 0
1010261	1 4 7 3 0
1010262	2 6 5 7 5 3 0
1010263	2 6 4 10 0
1010264	2 4 3 1 0
1010265	2 4 3 1 2 2 0
1010266	2 4 3 2 2 0
1010267	2 4 5 9 3 4 0
1010268	2 4 3 4 7 7 0
1010269	2 6 5 7 5 4 0
1010270	2 4 5 9 0
1010271	2 4 3 4 5 3 0
1010272	2 4 3 4 7 0
1010273	2 4 3 2 2 1 0
1010274	1 4 7 3 2 0
1010275	2 4 3 4 7 4 0
1010276	2 6 5 7 5 0
1010277	1 4 7 3 3 0
1010278	2 6 5 5 0
1010279	2 4 5 9 3 0
1010280	2 4 5 9 3 5 0
1010281	2 4 3 2 0
1010282	2 6 5 7 0
1010283	1 2 4 4 3 0
1010284	1 2 2 2 1 1 0
1010285	1 3 4 1 2 0
1010286	1 1 1 2 3 0
1010287	3 2 3 3 3 3 0
1010288	4 4 4 4 0
1010289	1 2 4 5 5 0
1010290	1 2 2 2 4 0
1010291	1 2 4 4 4 2 0
1010292	1 1 1 2 0
1010293	3 2 3 3 0
1010294	1 2 4 1 0
1010295	1 1 1 2 3 1 0
1010296	4 4 3 1 0
1010297	1 3 4 1 0
1010298	1 2 4 4 0
1010299	1 1 1 1 3 0
1010300	1 2 2 2 0
1010301	1 2 4 4 4 0
1010302	1 1 1 1 1 1 0
1010303	3 2 3 3 3 0
1010304	1 2 4 4 4 4 0
1010305	1 2 2 2 1 0
1010306	1 1 1 1 1 0
1010307	1 2 4 4 3 1 0
1010308	1 2 4 5 0
1010309	1 1 1 1 3 1 0
1010310	5 3 11 10 0
1010311	4 4 3 2 0
1010312	1 1 1 1 1 0
1010313	5 4 6 3 0
1010314	3 4 3 3 2 2 0
1010315	3 4 3 3 5 0
1010316	3 4 3 3 2 1 0
1010317	4 4 3 3 0
1010318	5 4 6 7 0
1010319	5 3 11 13 0
1010320	5 3 11 13 4 3 0
1010321	1 1 1 1 0
1010322	3 4 3 2 0
1010323	4 4 3 3 2 0
1010324	3 4 3 3 1 0
1010325	4 5 4 3 3 1 0
1010326	5 4 6 3 3 2 0
1010327	3 4 3 3 0
1010328	4 5 4 3 0
1010329	1 1 2 1 0
1010330	5 4 5 5 5 3 0
1010331	5 4 6 7 7 8 0
1010332	5 4 5 5 0
1010333	1 1 2 1 1 2 0
1010334	5 4 6 3 3 0
1010335	4 5 4 3 3 0
1010336	3 4 3 3 2 0
1010337	4 5 4 3 3 2 0
1010338	5 4 5 5 5 0
1010339	5 4 6 6 0
1010340	5 3 11 13 4 0
1010341	3 4 1 1 0
1010342	5 4 6 7 7 0
1010343	5 3 11 13 5 0
1010344	1 1 2 1 1 0
1010345	1 1 1 1 1 1 0
1010346	3 4 3 2 3 0
1010347	6 8 4 4 3 0
1010348	5 7 7 7 3 0
1010349	7 4 5 4 5 0
1010350	3 4 3 1 0
1010351	8 5 3 3 4 5 0
1010352	8 5 3 2 3 0
1010353	6 6 5 3 1 0
1010354	8 5 3 3 4 0
1010355	7 5 4 1 0
1010356	2 3 3 2 0
1010357	5 2 2 1 1 1 0
1010358	8 5 3 3 4 4 0
1010359	3 4 3 1 1 0
1010360	6 8 4 4 7 0
1010361	6 8 4 4 0
1010362	7 4 5 4 6 0
1010363	3 4 3 2 0
1010364	5 7 7 7 3 5 0
1010365	6 8 4 4 3 2 0
1010366	8 5 3 2 0
1010367	7 4 5 4 0
1010368	8 5 3 2 3 1 0
1010369	3 4 3 2 3 0
1010370	5 2 2 1 0
1010371	6 6 5 3 0
1010372	6 8 4 3 0
1010373	7 4 5 2 0
1010374	6 6 5 3 3 0
1010375	6 8 4 4 3 4 0
1010376	3 2 2 1 1 1 0
1010377	7 5 4 5 0
1010378	7 5 4 5 5 0
1010379	3 2 2 1 0
1010380	5 7 7 7 0
1010381	7 5 4 3 0
1010382	7 5 4 5 5 2 0
1010383	7 5 4 5 5 3 0
1010384	8 5 3 3 0
1010385	5 7 7 7 3 7 0
1010386	3 4 3 2 1 0
1010387	3 2 2 1 1 0
1010388	5 2 2 1 1 0
1010389	2 3 3 5 0
1010390	6 8 4 4 3 1 0
1010391	7 4 5 2 9 0
1010392	4 6 6 5 0
1010393	4 6 7 3 2 2 0
1010394	3 3 3 4 5 0
1010395	4 6 6 4 6 6 0
1010396	3 3 3 4 0
1010397	3 3 3 1 2 0
1010398	4 6 7 3 0
1010399	4 6 6 4 10 0
1010400	4 6 6 4 0
1010401	3 3 3 1 0
1010402	3 3 3 1 2 2 0
1010403	3 3 3 2 2 0
1010404	4 6 6 5 5 4 0
1010405	3 3 3 4 5 3 0
1010406	3 3 3 2 2 1 0
1010407	4 6 7 3 2 0
1010408	4 6 6 4 6 0
1010409	4 6 6 5 7 5 0
1010410	4 6 7 3 3 0
1010411	4 6 6 5 5 0
1010412	3 3 3 2 0
1010413	4 6 6 5 7 0
1010414	1 2 1 3 5 1 0
1010415	1 1 1 3 4 3 0
1010416	12 5 2 3 2 2 0
1010417	1 2 1 3 3 2 0
1010418	12 5 2 3 1 0
1010419	1 1 1 2 0
1010420	1 2 1 1 0
1010421	1 2 1 1 1 0
1010422	1 1 1 3 4 1 0
1010423	1 2 1 3 3 3 0
1010424	12 5 2 3 2 0
1010425	1 1 1 3 0
1010426	1 2 1 3 5 4 0
1010427	1 1 1 3 4 0
1010428	1 2 1 1 1 2 0
1010429	6 4 4 3 2 0
1010430	1 1 1 1 1 1 0
1010431	6 4 5 5 3 0
1010432	12 5 2 3 0
1010433	1 2 1 3 5 0
1010434	1 2 1 3 0
1010435	1 1 1 1 0
1010436	1 2 1 3 3 0
1010437	6 4 4 3 0
1010438	1 1 1 1 1 0
1010439	6 4 5 5 0
1010440	1 2 1 1 1 1 0
1010441	1 1 1 1 1 3 0
1010442	3 6 4 1 0
1010443	1 1 2 2 2 5 0
1010444	4 6 9 6 5 0
1010445	1 1 2 2 2 4 0
1010446	3 5 3 2 0
1010447	2 1 1 2 2 2 0
1010448	4 6 9 6 5 4 0
1010449	3 6 7 6 5 4 0
1010450	4 6 4 3 2 2 0
1010451	4 6 9 6 5 3 0
1010452	1 1 2 2 2 1 0
1010453	2 1 1 2 2 0
1010454	3 6 7 6 5 0
1010455	4 6 4 3 5 0
1010456	4 5 4 1 0
1010457	4 6 4 3 2 1 0
1010458	1 1 2 2 2 3 0
1010459	3 5 3 3 0
1010460	3 6 4 4 0
1010461	4 6 9 6 0
1010462	4 6 4 2 0
1010463	3 5 3 3 2 0
1010464	4 6 4 3 1 0
1010465	3 6 7 6 0
1010466	4 6 4 3 0
1010467	3 6 4 4 3 0
1010468	4 6 9 5 0
1010469	3 6 4 4 3 3 0
1010470	4 6 4 3 2 0
1010471	1 1 2 2 2 0
1010472	4 5 4 1 1 0
1010473	4 6 4 2 3 0
1010474	2 2 5 9 0
1010475	2 2 4 9 8 0
1010476	2 2 1 4 0
1010477	2 2 4 11 6 0
1010478	2 2 3 3 6 0
1010479	1 1 2 4 6 4 0
1010480	2 2 3 3 1 0
1010481	2 2 4 11 0
1010482	2 2 4 9 0
1010483	2 2 1 2 2 0
1010484	1 1 2 4 6 8 0
1010485	1 1 2 3 6 7 0
